"Port-level Imports"
"Current date: 04/04/2017 3:20 PM (Eastern Daylight Time)"
"Port","Commodity","Country","Time","Customs Containerized Vessel Value (Gen) ($US)","Containerized Vessel SWT (Gen) (kg)",
"Port Hueneme, CA (Port)","Total All Commodities","Asia","2014","93,506,338","8,249,821"
"Port Hueneme, CA (Port)","Total All Commodities","Asia","2015","40,126,633","2,536,254"
"Port Hueneme, CA (Port)","Total All Commodities","Asia","2016","13,484,884","1,317,011"
"Port Hueneme, CA (Port)","Total All Commodities","Asia","2017 through February","6,070,156","868,834"
"Port Hueneme, CA (Port)","Total All Commodities","Asia Near East","2004","370,000","70,216"
"Port Hueneme, CA (Port)","Total All Commodities","Asia Near East","2005","102,486","12,500"
"Port Hueneme, CA (Port)","Total All Commodities","Asia Near East","2006","17,601","18,586"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - South","2008","249,201","12,340"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - South","2010","4,877","256"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - South","2011","5,311","451"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2003","224,935,284","27,222,030"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2004","791,500,918","93,202,996"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2005","162,006,515","19,143,528"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2006","38,716,753","6,238,525"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2007","14,548,262","1,992,710"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2008","79,962,295","9,187,585"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2009","108,988,691","11,610,674"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2010","369,034,547","37,160,930"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2011","636,269,487","64,171,851"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2012","512,501,123","50,595,103"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2013","48,613,786","4,411,334"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2014","93,506,338","8,249,821"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2015","40,126,633","2,536,254"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2016","13,484,884","1,317,011"
"Port Hueneme, CA (Port)","Total All Commodities","Asia - Other","2017 through February","6,070,156","868,834"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2003","122,672,131","11,759,802"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2004","178,768,060","15,143,255"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2005","166,309,026","14,702,138"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2006","135,469,986","11,778,193"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2007","191,747,072","12,106,203"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2008","196,062,896","14,328,260"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2009","123,069,108","26,460,053"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2010","86,484,235","7,913,905"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2011","240,906,335","27,142,628"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2012","285,565,726","20,059,148"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2013","202,668,658","13,797,534"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2014","261,798,252","16,183,143"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2015","392,097,275","33,821,731"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2016","253,637,819","16,363,390"
"Port Hueneme, CA (Port)","Total All Commodities","Europe","2017 through February","34,189,811","2,348,386"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2003","3,459,661","853,349"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2004","4,756,743","1,085,520"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2005","3,901,512","969,840"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2006","4,374,970","752,669"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2007","16,974,629","3,331,313"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2008","4,726,305","1,001,769"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2009","4,433,900","596,125"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2010","3,603,502","841,176"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2011","3,323,571","808,176"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2012","6,572,956","954,669"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2013","8,164,493","1,322,653"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2014","9,446,959","1,169,367"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2015","5,913,484","1,304,688"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2016","6,235,268","852,678"
"Port San Luis, CA (Port)","Total All Commodities","World Total","2017 through February","663,508","175,198"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2003","3,429,358","847,462"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2004","4,609,528","1,000,633"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2005","3,881,649","963,704"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2006","4,342,057","733,370"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2007","16,789,915","3,245,473"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2008","4,726,305","1,001,769"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2009","4,278,000","552,700"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2010","3,569,386","795,152"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2011","3,318,651","808,170"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2012","6,541,369","953,049"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2013","7,760,355","1,303,813"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2014","9,140,554","1,064,460"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2015","5,548,580","1,220,845"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2016","6,189,339","819,141"
"Port San Luis, CA (Port)","Total All Commodities","Asia","2017 through February","445,289","82,900"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2003","104,821","42,240"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2004","107,783","17,055"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2005","90,503","11,893"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2006","309,542","29,747"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2007","972,867","306,553"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2008","107,859","12,014"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2009","111,383","7,149"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2010","21,002","12,735"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2011","87,467","664"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2013","192,338","18,240"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2014","201,844","20,880"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2015","49,271","18,581"
"Port San Luis, CA (Port)","Total All Commodities","Asia - South","2016","96,003","11,729"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2003","3,324,537","805,222"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2004","4,501,745","983,578"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2005","3,791,146","951,811"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2006","4,032,515","703,623"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2007","15,817,048","2,938,920"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2008","4,618,446","989,755"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2009","4,166,617","545,551"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2010","3,548,384","782,417"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2011","3,231,184","807,506"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2012","6,541,369","953,049"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2013","7,568,017","1,285,573"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2014","8,938,710","1,043,580"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2015","5,499,309","1,202,264"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2016","6,093,336","807,412"
"Port San Luis, CA (Port)","Total All Commodities","Asia - Other","2017 through February","445,289","82,900"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2003","30,303","5,887"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2004","30,558","38,793"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2005","19,863","6,136"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2006","29,833","19,186"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2007","54,415","51,803"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2009","132,366","33,842"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2010","7,892","19,526"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2013","310,555","17,644"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2014","85,211","67,645"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2015","364,904","83,843"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2016","23,494","13,002"
"Port San Luis, CA (Port)","Total All Commodities","Europe","2017 through February","191,280","38,093"
"Ventura, CA (Port)","Total All Commodities","World Total","2003","14,955","6,823"
"Ventura, CA (Port)","Total All Commodities","World Total","2004","136,863","8,451"
"Ventura, CA (Port)","Total All Commodities","World Total","2005","88,400","18,042"
"Ventura, CA (Port)","Total All Commodities","World Total","2006","8,250","20,460"
"Ventura, CA (Port)","Total All Commodities","World Total","2009","44,680","16,274"
"Ventura, CA (Port)","Total All Commodities","World Total","2010","18,736","17,056"
"Ventura, CA (Port)","Total All Commodities","World Total","2012","52,780","29,900"
"Ventura, CA (Port)","Total All Commodities","World Total","2013","50,691","8,864"
"Ventura, CA (Port)","Total All Commodities","World Total","2014","7,920","3,664"
"Ventura, CA (Port)","Total All Commodities","World Total","2016","39,024","5,140"
"Ventura, CA (Port)","Total All Commodities","Asia","2003","14,955","6,823"
"Ventura, CA (Port)","Total All Commodities","Asia","2004","136,863","8,451"
"Ventura, CA (Port)","Total All Commodities","Asia","2009","44,680","16,274"
"Ventura, CA (Port)","Total All Commodities","Asia","2010","18,736","17,056"
"Ventura, CA (Port)","Total All Commodities","Asia","2012","52,780","29,900"
"Ventura, CA (Port)","Total All Commodities","Asia","2013","50,691","8,864"
"Ventura, CA (Port)","Total All Commodities","Asia","2014","7,920","3,664"
"Ventura, CA (Port)","Total All Commodities","Asia Near East","2009","44,680","16,274"
"Ventura, CA (Port)","Total All Commodities","Asia - Other","2003","14,955","6,823"
"Ventura, CA (Port)","Total All Commodities","Asia - Other","2004","136,863","8,451"
"Ventura, CA (Port)","Total All Commodities","Asia - Other","2010","18,736","17,056"
"Ventura, CA (Port)","Total All Commodities","Asia - Other","2012","52,780","29,900"
"Ventura, CA (Port)","Total All Commodities","Asia - Other","2013","50,691","8,864"
"Ventura, CA (Port)","Total All Commodities","Asia - Other","2014","7,920","3,664"
"Ventura, CA (Port)","Total All Commodities","Europe","2016","39,024","5,140"
"Miami, FL (District)","Total All Commodities","World Total","2003","14,406,120,172","5,321,946,819"
"Miami, FL (District)","Total All Commodities","World Total","2004","15,567,203,439","5,831,874,012"
"Miami, FL (District)","Total All Commodities","World Total","2005","17,221,369,503","6,866,108,597"
"Miami, FL (District)","Total All Commodities","World Total","2006","17,249,872,541","6,325,951,230"
"Miami, FL (District)","Total All Commodities","World Total","2007","16,512,771,949","5,492,341,659"
"Miami, FL (District)","Total All Commodities","World Total","2008","16,343,616,427","4,603,941,195"
"Miami, FL (District)","Total All Commodities","World Total","2009","13,550,218,894","3,973,571,186"
"Miami, FL (District)","Total All Commodities","World Total","2010","15,685,115,999","4,352,468,774"
"Miami, FL (District)","Total All Commodities","World Total","2011","18,264,143,337","4,548,570,709"
"Miami, FL (District)","Total All Commodities","World Total","2012","19,231,184,390","4,711,452,970"
"Miami, FL (District)","Total All Commodities","World Total","2013","19,944,328,092","5,083,063,391"
"Miami, FL (District)","Total All Commodities","World Total","2014","21,567,799,675","5,668,484,766"
"Miami, FL (District)","Total All Commodities","World Total","2015","22,691,928,750","6,268,491,301"
"Miami, FL (District)","Total All Commodities","World Total","2016","22,452,894,427","6,517,207,716"
"Miami, FL (District)","Total All Commodities","World Total","2017 through February","3,662,208,050","1,134,364,876"
"Miami, FL (District)","Total All Commodities","Asia","2003","2,318,361,387","751,478,491"
"Miami, FL (District)","Total All Commodities","Asia","2004","2,928,388,425","980,007,545"
"Miami, FL (District)","Total All Commodities","Asia","2005","3,621,130,707","1,160,813,192"
"Miami, FL (District)","Total All Commodities","Asia","2006","3,919,499,263","1,399,430,208"
"Miami, FL (District)","Total All Commodities","Asia","2007","4,095,051,473","1,244,340,249"
"Miami, FL (District)","Total All Commodities","Asia","2008","4,410,138,972","1,140,985,117"
"Miami, FL (District)","Total All Commodities","Asia","2009","3,404,279,305","914,730,320"
"Miami, FL (District)","Total All Commodities","Asia","2010","4,192,553,413","1,070,287,712"
"Miami, FL (District)","Total All Commodities","Asia","2011","4,824,825,363","1,135,533,543"
"Miami, FL (District)","Total All Commodities","Asia","2012","5,118,074,594","1,176,700,223"
"Miami, FL (District)","Total All Commodities","Asia","2013","5,032,148,842","1,234,214,440"
"Miami, FL (District)","Total All Commodities","Asia","2014","5,535,328,373","1,362,058,308"
"Miami, FL (District)","Total All Commodities","Asia","2015","5,781,233,284","1,510,290,761"
"Miami, FL (District)","Total All Commodities","Asia","2016","5,618,606,902","1,546,660,967"
"Miami, FL (District)","Total All Commodities","Asia","2017 through February","1,054,161,858","305,696,037"
"Miami, FL (District)","Total All Commodities","Asia Near East","2003","84,173,243","59,813,054"
"Miami, FL (District)","Total All Commodities","Asia Near East","2004","82,639,531","24,654,361"
"Miami, FL (District)","Total All Commodities","Asia Near East","2005","44,847,679","16,026,183"
"Miami, FL (District)","Total All Commodities","Asia Near East","2006","55,764,586","19,163,942"
"Miami, FL (District)","Total All Commodities","Asia Near East","2007","35,519,732","17,347,665"
"Miami, FL (District)","Total All Commodities","Asia Near East","2008","31,213,808","39,517,869"
"Miami, FL (District)","Total All Commodities","Asia Near East","2009","31,103,785","14,272,042"
"Miami, FL (District)","Total All Commodities","Asia Near East","2010","34,787,598","17,513,025"
"Miami, FL (District)","Total All Commodities","Asia Near East","2011","47,107,023","17,652,320"
"Miami, FL (District)","Total All Commodities","Asia Near East","2012","46,538,996","15,651,231"
"Miami, FL (District)","Total All Commodities","Asia Near East","2013","50,254,246","20,381,780"
"Miami, FL (District)","Total All Commodities","Asia Near East","2014","51,622,011","17,364,081"
"Miami, FL (District)","Total All Commodities","Asia Near East","2015","61,123,719","21,358,103"
"Miami, FL (District)","Total All Commodities","Asia Near East","2016","77,918,287","35,306,946"
"Miami, FL (District)","Total All Commodities","Asia Near East","2017 through February","11,069,151","5,440,056"
"Miami, FL (District)","Total All Commodities","Asia - South","2003","96,246,117","40,383,729"
"Miami, FL (District)","Total All Commodities","Asia - South","2004","79,509,289","32,080,275"
"Miami, FL (District)","Total All Commodities","Asia - South","2005","46,046,970","17,681,350"
"Miami, FL (District)","Total All Commodities","Asia - South","2006","66,240,740","28,669,673"
"Miami, FL (District)","Total All Commodities","Asia - South","2007","45,596,390","17,496,837"
"Miami, FL (District)","Total All Commodities","Asia - South","2008","50,780,150","17,449,753"
"Miami, FL (District)","Total All Commodities","Asia - South","2009","80,321,964","23,578,350"
"Miami, FL (District)","Total All Commodities","Asia - South","2010","109,762,706","39,367,787"
"Miami, FL (District)","Total All Commodities","Asia - South","2011","119,572,378","43,408,612"
"Miami, FL (District)","Total All Commodities","Asia - South","2012","125,542,890","56,902,564"
"Miami, FL (District)","Total All Commodities","Asia - South","2013","168,794,608","64,868,075"
"Miami, FL (District)","Total All Commodities","Asia - South","2014","240,874,661","78,933,877"
"Miami, FL (District)","Total All Commodities","Asia - South","2015","296,255,964","100,903,982"
"Miami, FL (District)","Total All Commodities","Asia - South","2016","306,849,797","113,840,892"
"Miami, FL (District)","Total All Commodities","Asia - South","2017 through February","61,290,308","18,470,364"
"Miami, FL (District)","Total All Commodities","Asia - Other","2003","2,138,068,131","651,649,917"
"Miami, FL (District)","Total All Commodities","Asia - Other","2004","2,766,336,662","923,778,537"
"Miami, FL (District)","Total All Commodities","Asia - Other","2005","3,530,766,687","1,128,014,141"
"Miami, FL (District)","Total All Commodities","Asia - Other","2006","3,798,625,473","1,352,745,444"
"Miami, FL (District)","Total All Commodities","Asia - Other","2007","4,014,145,799","1,210,277,253"
"Miami, FL (District)","Total All Commodities","Asia - Other","2008","4,328,412,761","1,084,385,292"
"Miami, FL (District)","Total All Commodities","Asia - Other","2009","3,293,059,461","877,239,222"
"Miami, FL (District)","Total All Commodities","Asia - Other","2010","4,048,246,967","1,014,297,941"
"Miami, FL (District)","Total All Commodities","Asia - Other","2011","4,658,717,877","1,075,300,342"
"Miami, FL (District)","Total All Commodities","Asia - Other","2012","4,946,924,445","1,105,244,883"
"Miami, FL (District)","Total All Commodities","Asia - Other","2013","4,813,592,914","1,149,606,315"
"Miami, FL (District)","Total All Commodities","Asia - Other","2014","5,243,992,579","1,266,990,480"
"Miami, FL (District)","Total All Commodities","Asia - Other","2015","5,425,398,550","1,389,487,609"
"Miami, FL (District)","Total All Commodities","Asia - Other","2016","5,235,601,575","1,399,334,961"
"Miami, FL (District)","Total All Commodities","Asia - Other","2017 through February","982,131,937","282,180,298"
"Miami, FL (District)","Total All Commodities","Europe","2003","2,342,739,259","1,621,886,673"
"Miami, FL (District)","Total All Commodities","Europe","2004","2,511,660,912","1,496,625,182"
"Miami, FL (District)","Total All Commodities","Europe","2005","2,852,536,231","1,729,638,216"
"Miami, FL (District)","Total All Commodities","Europe","2006","3,050,917,758","1,608,717,308"
"Miami, FL (District)","Total All Commodities","Europe","2007","3,065,320,486","1,367,735,109"
"Miami, FL (District)","Total All Commodities","Europe","2008","2,931,503,635","1,014,457,424"
"Miami, FL (District)","Total All Commodities","Europe","2009","2,426,866,557","835,898,211"
"Miami, FL (District)","Total All Commodities","Europe","2010","2,676,984,708","940,384,000"
"Miami, FL (District)","Total All Commodities","Europe","2011","2,915,102,516","898,096,836"
"Miami, FL (District)","Total All Commodities","Europe","2012","3,096,257,746","946,579,805"
"Miami, FL (District)","Total All Commodities","Europe","2013","3,354,569,232","1,021,701,195"
"Miami, FL (District)","Total All Commodities","Europe","2014","3,686,647,811","1,184,613,552"
"Miami, FL (District)","Total All Commodities","Europe","2015","4,026,046,062","1,369,175,381"
"Miami, FL (District)","Total All Commodities","Europe","2016","4,098,934,062","1,450,990,631"
"Miami, FL (District)","Total All Commodities","Europe","2017 through February","609,457,456","242,110,949"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2003","439,530","179,449"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2004","1,043,432","335,879"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2005","1,026,624","10,275,225"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2006","449,459","5,503,560"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2007","476,287","667,745"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2008","18,017,625","899,340"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2009","1,351,759","4,385,310"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2010","3,903,324","6,558,307"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2011","8,757,214","7,819,601"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2012","10,240,683","9,136,324"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2013","109,234","1,817,160"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2014","730,500","4,889,383"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2015","63,965","5,807,100"
"Fort Pierce, FL (Port)","Total All Commodities","World Total","2016","610,852","2,078,976"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2004","120,923","20,948"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2005","4,269","1,072"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2007","54,500","7,791"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2008","115,350","2,194"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2009","21,750","8,095"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2010","48,723","10,811"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2011","163,104","41,413"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2012","5,000","13,608"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2013","1,411","298"
"Fort Pierce, FL (Port)","Total All Commodities","Asia","2016","327,052","146,202"
"Fort Pierce, FL (Port)","Total All Commodities","Asia Near East","2012","5,000","13,608"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2004","120,923","20,948"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2005","4,269","1,072"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2007","54,500","7,791"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2008","115,350","2,194"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2009","21,750","8,095"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2010","48,723","10,811"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2011","163,104","41,413"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2013","1,411","298"
"Fort Pierce, FL (Port)","Total All Commodities","Asia - Other","2016","327,052","146,202"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2004","180,000","66,000"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2005","32,000","24,222"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2008","16,336,279","32,569"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2009","100,988","8,629"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2010","978,000","179,565"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2011","213,000","41,731"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2012","219,500","4,417"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2013","2,613","1,555"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2015","32,000","7,100"
"Fort Pierce, FL (Port)","Total All Commodities","Europe","2016","3,500","2,321"
"Key West, FL (Port)","Total All Commodities","World Total","2003","359,203","86,090"
"Key West, FL (Port)","Total All Commodities","World Total","2004","56,188","25,004"
"Key West, FL (Port)","Total All Commodities","World Total","2005","227,697","10,024"
"Key West, FL (Port)","Total All Commodities","World Total","2007","347,864","19,229"
"Key West, FL (Port)","Total All Commodities","World Total","2008","772,494","38,174"
"Key West, FL (Port)","Total All Commodities","World Total","2009","47,955","5,660"
"Key West, FL (Port)","Total All Commodities","World Total","2010","212,508","12,667"
"Key West, FL (Port)","Total All Commodities","World Total","2011","176,803","48,729"
"Key West, FL (Port)","Total All Commodities","World Total","2012","209,590","15,793"
"Key West, FL (Port)","Total All Commodities","World Total","2013","83,596","23,552"
"Key West, FL (Port)","Total All Commodities","World Total","2014","305,749","47,646"
"Key West, FL (Port)","Total All Commodities","World Total","2015","132,601","64,396"
"Key West, FL (Port)","Total All Commodities","World Total","2016","1,598,223","151,912"
"Key West, FL (Port)","Total All Commodities","Asia","2003","52,615","16,376"
"Key West, FL (Port)","Total All Commodities","Asia","2009","3,479","679"
"Key West, FL (Port)","Total All Commodities","Asia","2013","83,596","23,552"
"Key West, FL (Port)","Total All Commodities","Asia","2015","18,304","1,385"
"Key West, FL (Port)","Total All Commodities","Asia","2016","74,182","5,615"
"Key West, FL (Port)","Total All Commodities","Asia - Other","2003","52,615","16,376"
"Key West, FL (Port)","Total All Commodities","Asia - Other","2009","3,479","679"
"Key West, FL (Port)","Total All Commodities","Asia - Other","2013","83,596","23,552"
"Key West, FL (Port)","Total All Commodities","Asia - Other","2015","18,304","1,385"
"Key West, FL (Port)","Total All Commodities","Asia - Other","2016","74,182","5,615"
"Key West, FL (Port)","Total All Commodities","Europe","2011","10,760","17,955"
"Key West, FL (Port)","Total All Commodities","Europe","2014","4,588","400"
"Key West, FL (Port)","Total All Commodities","Europe","2015","17,304","311"
"Key West, FL (Port)","Total All Commodities","Europe","2016","149,641","15,518"
"Miami, FL (Port)","Total All Commodities","World Total","2003","8,721,776,004","3,326,244,149"
"Miami, FL (Port)","Total All Commodities","World Total","2004","9,888,510,994","3,686,316,139"
"Miami, FL (Port)","Total All Commodities","World Total","2005","10,554,308,643","3,784,768,936"
"Miami, FL (Port)","Total All Commodities","World Total","2006","10,540,984,214","3,710,028,353"
"Miami, FL (Port)","Total All Commodities","World Total","2007","9,628,900,027","2,830,247,542"
"Miami, FL (Port)","Total All Commodities","World Total","2008","9,928,277,521","2,478,719,486"
"Miami, FL (Port)","Total All Commodities","World Total","2009","8,714,077,279","2,154,958,408"
"Miami, FL (Port)","Total All Commodities","World Total","2010","10,014,543,924","2,275,382,035"
"Miami, FL (Port)","Total All Commodities","World Total","2011","11,907,644,307","2,396,127,149"
"Miami, FL (Port)","Total All Commodities","World Total","2012","12,333,461,099","2,426,719,481"
"Miami, FL (Port)","Total All Commodities","World Total","2013","12,028,278,354","2,511,020,638"
"Miami, FL (Port)","Total All Commodities","World Total","2014","12,026,697,601","2,659,582,974"
"Miami, FL (Port)","Total All Commodities","World Total","2015","13,869,807,169","3,244,027,275"
"Miami, FL (Port)","Total All Commodities","World Total","2016","13,579,311,234","3,272,148,852"
"Miami, FL (Port)","Total All Commodities","World Total","2017 through February","2,161,764,678","556,068,373"
"Miami, FL (Port)","Total All Commodities","Asia","2003","1,981,280,002","590,441,592"
"Miami, FL (Port)","Total All Commodities","Asia","2004","2,422,805,533","771,099,892"
"Miami, FL (Port)","Total All Commodities","Asia","2005","2,958,585,076","873,269,821"
"Miami, FL (Port)","Total All Commodities","Asia","2006","3,097,588,360","1,004,408,968"
"Miami, FL (Port)","Total All Commodities","Asia","2007","3,192,538,150","899,101,625"
"Miami, FL (Port)","Total All Commodities","Asia","2008","3,936,759,030","958,019,713"
"Miami, FL (Port)","Total All Commodities","Asia","2009","3,059,312,772","784,661,526"
"Miami, FL (Port)","Total All Commodities","Asia","2010","3,789,054,680","892,816,033"
"Miami, FL (Port)","Total All Commodities","Asia","2011","4,522,772,318","978,281,148"
"Miami, FL (Port)","Total All Commodities","Asia","2012","4,857,029,199","1,032,388,256"
"Miami, FL (Port)","Total All Commodities","Asia","2013","4,706,139,224","1,055,202,606"
"Miami, FL (Port)","Total All Commodities","Asia","2014","5,045,808,015","1,121,804,192"
"Miami, FL (Port)","Total All Commodities","Asia","2015","5,361,260,088","1,315,729,598"
"Miami, FL (Port)","Total All Commodities","Asia","2016","5,353,549,446","1,423,136,473"
"Miami, FL (Port)","Total All Commodities","Asia","2017 through February","1,001,515,376","277,933,917"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2003","74,810,803","25,313,606"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2004","80,478,090","21,063,193"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2005","38,635,948","13,621,665"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2006","50,333,160","16,335,500"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2007","17,486,056","7,651,729"
"Miami, FL (Port)","Total All Commodities","Asia Near East","2008","10,153,117","7,269,414"
